domain_id	fold_label
2eg4A01	3.40.250
1uarA01	3.40.250
2eg3A02	3.40.250
3f4aA00	3.40.250
2moiA00	3.40.250
5ve3A02	3.40.250
1okgA02	3.40.250
1e0cA01	3.40.250
3flhB00	3.40.250
2oucA00	3.40.250
2vswA00	3.40.250
3fojA00	3.40.250
1yt8A02	3.40.250
1yt8A04	3.40.250
3utnX02	3.40.250
1whbA01	3.40.250
4f67A02	3.40.250
6yubA02	3.40.250
2kl3A01	3.40.250
2j6pA00	3.40.250
1c25A00	3.40.250
1okgA01	3.40.250
1yt8A01	3.40.250
3icsA03	3.40.250
3nhvC01	3.40.250
6jl7A01	3.40.250
1yt8A03	3.40.250
1wv9A00	3.40.250
3gk5A00	3.40.250
1urhA02	3.40.250
3tp9A02	3.40.250
3r2uA02	3.40.250
6yj5q01	3.40.250
1t3kA00	3.40.250
1veeA00	3.40.250
1tq1A00	3.40.250
1qxnA00	3.40.250
2k0zA00	3.40.250
1hzmA00	3.40.250
2jtqA00	3.40.250
2q82A00	3.40.250
1fuiA02	3.40.275
5j6bA02	3.40.309
2j6lA02	3.40.309
4idsA02	3.40.309
4oe6B02	3.40.309
3rjlA02	3.40.309
3etfA02	3.40.309
6bjpA02	3.40.309
2o2pA02	3.40.309
6k10A02	3.40.309
5mypA02	3.40.309
4jz6A02	3.40.309
3rosA02	3.40.309
6mvsA02	3.40.309
4c3sA02	3.40.309
2y53A02	3.40.309
3ty7A02	3.40.309
1euhA02	3.40.309
4i3vA02	3.40.309
5kloA02	3.40.309
4go4A02	3.40.309
3ju8A02	3.40.309
3iwjA02	3.40.309
3k2wB02	3.40.309
6pnuA02	3.40.309
5izdA02	3.40.309
4nmkA02	3.40.309
3v4cA02	3.40.309
1ez0A02	3.40.309
2w8nA02	3.40.309
4f3xA02	3.40.309
4h7nA02	3.40.309
3k9dA02	3.40.309
3my7A02	3.40.309
4yweA02	3.40.309
1ky8A02	3.40.309
6d97A01	3.40.309
1t90A02	3.40.309
7uyyA02	3.40.309
3lnsA02	3.40.309
5vbfA02	3.40.309
5kf6B02	3.40.309
1o20A02	3.40.309
1vluB02	3.40.309
4jbeA02	3.40.309
2h5gB02	3.40.309
6jqlA02	3.40.309
3ctzA02	3.40.350
5ce6A01	3.40.350
2iw2A01	3.40.350
3ctzA01	3.40.350
4pv4A01	3.40.350
5wzeA01	3.40.350
4r60A01	3.40.350
6a8mA01	3.40.350
3cb6A01	3.40.350
3rvaA01	3.40.350
4s2rP02	3.40.350
5e5bA01	3.40.350
1chmA01	3.40.350
3i7mA00	3.40.350
5cdvA01	3.40.350
3o5vA00	3.40.350
4zngA01	3.40.350
2zsgA01	3.40.350
3qocA00	3.40.350
6twjA01	3.40.350
5jr6A02	3.40.350
1pv9B01	3.40.350
5jr6A01	3.40.350
4egeA01	3.40.350
3q6dA01	3.40.350
4b28A01	3.40.350
3il0A00	3.40.350
1wn1A01	3.40.350
4fkcA01	3.40.350
3ig4A01	3.40.350
5cnxA01	3.40.350
3im9A01	3.40.366
3ptwA01	3.40.366
3k89A01	3.40.366
3qatA01	3.40.366
2c2nA01	3.40.366
3g87A01	3.40.366
4qbuA02	3.40.366
4rl1A01	3.40.366
5czcB01	3.40.366
1nm2A02	3.40.366
2jfkA02	3.40.366
2h1yB01	3.40.366
4ammA00	3.40.366
2hg4D03	3.40.366
7veeA02	3.40.366
7wvzA02	3.40.366
2uvaG02	3.40.366
6fijA02	3.40.366
2vz8A03	3.40.366
3tzyA01	3.40.366
2uvaJ10	3.40.366
4cclA02	3.40.366
4cswA02	3.40.366
1ig8A03	3.40.367
6p4xA03	3.40.367
5hexA01	3.40.367
1bdgA01	3.40.367
4qs8A01	3.40.367
1hkgA03	3.40.367
2q2rA02	3.40.367
3vpzA02	3.40.367
1sz2A02	3.40.367
4gwmA01	3.40.390
1yp1A00	3.40.390
3k7lA01	3.40.390
1eb6A00	3.40.390
3edgA00	3.40.390
2rjqA01	3.40.390
1r55A00	3.40.390
1kapP02	3.40.390
2x7mA01	3.40.390
1iabA00	3.40.390
3p24C02	3.40.390
1g12A00	3.40.390
1ck7A01	3.40.390
1c7kA00	3.40.390
4r3vA00	3.40.390
3lmcA00	3.40.390
4on1A02	3.40.390
1pwuA04	3.40.390
1j7nA01	3.40.390
1xfxA01	3.40.390
3p1vA02	3.40.390
3g5cA01	3.40.390
1i1iP02	3.40.390
1bkcE00	3.40.390
4l63A00	3.40.390
2ckiA00	3.40.390
3hbvP01	3.40.390
6qigA01	3.40.390
3khiA02	3.40.390
3zukA01	3.40.390
8esvA01	3.40.390
3dwbA01	3.40.390
2l0rA00	3.40.390
7y7oA01	3.40.390
1xaxA00	3.40.390
1tviA00	3.40.390
4l7aA00	3.40.390
4fcaA02	3.40.390
4ekfA00	3.40.395
1xt9A00	3.40.395
2oivA00	3.40.395
1th0B00	3.40.395
6upsA01	3.40.395
1nioA01	3.40.420
3h5kA01	3.40.420
1llnA01	3.40.420
3mvgA01	3.40.420
1iftA01	3.40.420
1r4qA01	3.40.420
3ktzA01	3.40.420
3ctkA01	3.40.420
1lp8A01	3.40.420
2b7uA01	3.40.420
2g5xA01	3.40.420
4za3A01	3.40.420
4fbcA01	3.40.420
1ce7A01	3.40.420
2k6hA01	3.40.420
1ggpA01	3.40.420
1bozA00	3.40.430
3vcoA00	3.40.430
4eckA01	3.40.430
1dhiA00	3.40.430
1aoeA00	3.40.430
3k2hA01	3.40.430
3nzbX00	3.40.430
1juvA00	3.40.430
2w9hA00	3.40.430
3kgyA00	3.40.430
3jtwA00	3.40.430
1ao8A00	3.40.430
2hxvA02	3.40.430
3ix9A00	3.40.430
2xw7A00	3.40.430
2h2qB01	3.40.430
5eccA00	3.40.430
1cz3B00	3.40.430
3ky8A01	3.40.430
1j3jB00	3.40.430
4ha7B00	3.40.430
3zpgA02	3.40.430
2g6vA02	3.40.430
2gd9A01	3.40.430
6pf8A01	3.40.430
2aznA00	3.40.430
4xt6A00	3.40.430
1vdrA00	3.40.430
2b3zA02	3.40.430
2p4gA00	3.40.430
1adeA01	3.40.440
1khbA01	3.40.449
1ylhA01	3.40.449
1j3bB01	3.40.449
1ii2B01	3.40.449
1wvfA03	3.40.462
5fxdA03	3.40.462
1qltA03	3.40.462
6c80A03	3.40.462
4mlaA03	3.40.462
1w1oA03	3.40.462
2i0kA03	3.40.462
6foqA03	3.40.462
1zr6A03	3.40.462
4pvkA03	3.40.462
5l6gA02	3.40.462
3fw9A03	3.40.462
2bvfA03	3.40.462
2ipiA02	3.40.462
3popA02	3.40.462
3rjaA02	3.40.462
5d79A03	3.40.462
4ud8A03	3.40.462
3vteA03	3.40.462
2uuvB01	3.40.462
2booA00	3.40.470
2c53A00	3.40.470
6ajpA00	3.40.470
2d3yA00	3.40.470
1wywA00	3.40.470
1oe4A00	3.40.470
3nt7A00	3.40.470
1ui0A00	3.40.470
3ikbA00	3.40.470
2c2pA01	3.40.470
1mugA00	3.40.470
6lydA01	3.40.470
2l3fA00	3.40.470
1auaA01	3.40.525
7y11A01	3.40.525
1oizA02	3.40.525
3hx3A02	3.40.525
1olmC01	3.40.525
3p7zA01	3.40.525
4j7qA00	3.40.525
7e0wA01	3.40.525
1xd3C00	3.40.532
3a7sA00	3.40.532
1cmxA00	3.40.532
6hgcA01	3.40.532
1ql0A00	3.40.570
5inhA04	3.40.570
4gtwB02	3.40.570
4a1nA01	3.40.570
4qn0B00	3.40.570
3owvB00	3.40.570
1zm8A00	3.40.570
2xgrA00	3.40.570
1cl8A00	3.40.580
1d02B00	3.40.580
1b96A00	3.40.600
1tx3D00	3.40.600
1azoA00	3.40.600
1ev7A01	3.40.600
1dmuA00	3.40.600
3ndhA00	3.40.600
2ezvA01	3.40.600
5j6bD01	3.40.605
2j6lA01	3.40.605
2y51A01	3.40.605
1o9jC01	3.40.605
3pqaB01	3.40.605
3vz3A01	3.40.605
5klkB01	3.40.605
6mvtA03	3.40.605
1uzbA01	3.40.605
4i8qA01	3.40.605
3ju8A01	3.40.605
3rosA01	3.40.605
3v9hD01	3.40.605
2hg2A01	3.40.605
5ekcF01	3.40.605
5mypA01	3.40.605
3r31A01	3.40.605
6b4rA01	3.40.605
1euhA01	3.40.605
5vbfA01	3.40.605
6pnuB01	3.40.605
3i44A01	3.40.605
5kf6A01	3.40.605
4c3sA01	3.40.605
1ez0B01	3.40.605
5izdA01	3.40.605
5ucdA01	3.40.605
4h7nA01	3.40.605
4f3xA01	3.40.605
4jbeB01	3.40.605
4i3vA01	3.40.605
1o20A01	3.40.605
7w5lA01	3.40.605
1uxtA01	3.40.605
1t90A01	3.40.605
3k9dA01	3.40.605
6fjxA01	3.40.605
2h5gB01	3.40.605
1vluA01	3.40.605
3r64A01	3.40.605
3rh9A01	3.40.605
4jz6A01	3.40.605
1rtqA00	3.40.630
5gneA01	3.40.630
3guxA00	3.40.630
2afsA00	3.40.630
1ayeA02	3.40.630
5mrvA00	3.40.630
1tkjA00	3.40.630
2xefA01	3.40.630
5ib9A01	3.40.630
4pxcA01	3.40.630
3v38A00	3.40.630
3pfeA01	3.40.630
1fnoA01	3.40.630
1vgyA01	3.40.630
1lamA02	3.40.630
3ij3A02	3.40.630
3n5fA01	3.40.630
2zogA01	3.40.630
3iibA01	3.40.630
6c0dA01	3.40.630
4zi6C02	3.40.630
3fmcC01	3.40.630
1cx8A01	3.40.630
3pfoA01	3.40.630
3k2kA02	3.40.630
2pokA01	3.40.630
6zepA01	3.40.630
5jgfA01	3.40.630
3isxA01	3.40.630
2fvgA01	3.40.630
1lfwA01	3.40.630
3khxA01	3.40.630
1yw4B00	3.40.630
1yw6B00	3.40.630
2pe3D01	3.40.630
2qj8A00	3.40.630
4okoA00	3.40.630
3na6A00	3.40.630
3cdxD00	3.40.630
2qvpC00	3.40.630
1r3nG01	3.40.630
1z2lA01	3.40.630
1vheA01	3.40.630
3kl9A01	3.40.630
2rb7A01	3.40.630
5k8pD01	3.40.630
1h8lA01	3.40.630
2f7vA01	3.40.630
1xmbA01	3.40.630
2hc9A02	3.40.630
5ntdA02	3.40.630
2i3cA01	3.40.630
3varA01	3.40.630
4ewtA01	3.40.630
2bcoA01	3.40.630
1jqgA02	3.40.630
3gb0A01	3.40.630
1vhoA01	3.40.630
1q7lA00	3.40.630
1yloA01	3.40.630
4q7aA01	3.40.630
2qyvA01	3.40.630
4mmoA01	3.40.630
1cg2A01	3.40.630
3io1A01	3.40.630
4axvA00	3.40.630
8einA01	3.40.630
1y7eA01	3.40.630
3k9tA01	3.40.630
2wyrA01	3.40.630
3cpxB01	3.40.630
3ramA01	3.40.630
3ct9B01	3.40.630
4emeA01	3.40.630
3kzwA02	3.40.630
2greA01	3.40.630
3tx8A01	3.40.630
1augA00	3.40.630
1a2zA00	3.40.630
2ebjA00	3.40.630
4m3sA00	3.40.630
2ob0C01	3.40.630
4h89A00	3.40.630
2pc1A00	3.40.630
1i12D00	3.40.630
4zbgA00	3.40.630
4rs2A00	3.40.630
3tthB00	3.40.630
4jxqA00	3.40.630
3r96B00	3.40.630
1s7kA00	3.40.630
2cntA00	3.40.630
2oh1C00	3.40.630
2pdoA01	3.40.630
3dr6B00	3.40.630
2jlmA00	3.40.630
1gheA00	3.40.630
1xe4A01	3.40.630
2fsrA00	3.40.630
4qc6A00	3.40.630
1xf8A02	3.40.630
3vwdA00	3.40.630
7b3aA01	3.40.630
3s6fA00	3.40.630
4k30A00	3.40.630
3s6gA02	3.40.630
5hh1A00	3.40.630
4nxyA00	3.40.630
3pp9B00	3.40.630
5f47B00	3.40.630
5fvjA00	3.40.630
3fynA00	3.40.630
1cm0A00	3.40.630
3g8wB00	3.40.630
1m4iB00	3.40.630
7ojuA01	3.40.630
2b3uB00	3.40.630
3blnA00	3.40.630
1mk4A00	3.40.630
3i3gA00	3.40.630
2o28A01	3.40.630
1fy7A02	3.40.630
1vhsA00	3.40.630
1cjwA00	3.40.630
3fbuA00	3.40.630
2fckA00	3.40.630
3fncB00	3.40.630
1wwzA00	3.40.630
2k5tA00	3.40.630
2hqyA02	3.40.630
3gy9A00	3.40.630
7pk0A01	3.40.630
1tiqB00	3.40.630
4e2aA00	3.40.630
2qmlA00	3.40.630
2x7bA00	3.40.630
3owcB00	3.40.630
2jdcA00	3.40.630
2r7hB00	3.40.630
2bueA00	3.40.630
3d3sA00	3.40.630
4yfjB00	3.40.630
2ozgA02	3.40.630
4e0aA00	3.40.630
4avaA02	3.40.630
3exnA00	3.40.630
1sqhA01	3.40.630
1q2yA00	3.40.630
2q7bA00	3.40.630
2fe7B00	3.40.630
7ovuA01	3.40.630
3r1kA02	3.40.630
6wqbA01	3.40.630
3f5bA00	3.40.630
2ozhA01	3.40.630
1s3zA00	3.40.630
1n71B00	3.40.630
7kpsB01	3.40.630
3juwA00	3.40.630
5ktaA00	3.40.630
5gi7A00	3.40.630
2i79D00	3.40.630
2dxqA00	3.40.630
3qb8A00	3.40.630
5ib0A00	3.40.630
3pzjB00	3.40.630
4xnhC00	3.40.630
3mgdB00	3.40.630
2cy2A00	3.40.630
2qecA00	3.40.630
3shpA00	3.40.630
6wqbA02	3.40.630
4ua3A00	3.40.630
8a9nA01	3.40.630
2z0zA00	3.40.630
5c82A00	3.40.630
2vi7A00	3.40.630
3eo4D00	3.40.630
1z4eA00	3.40.630
4bmhA00	3.40.630
3igrA00	3.40.630
2ge3A00	3.40.630
3fixA00	3.40.630
3d8pB00	3.40.630
3i9sA00	3.40.630
6k5mA01	3.40.630
6wnsA01	3.40.630
2r1iA01	3.40.630
1ufhA00	3.40.630
2d4oA00	3.40.630
1vkcA01	3.40.630
2i00A02	3.40.630
4kvxA00	3.40.630
1iicA01	3.40.630
5jtfB00	3.40.630
4m85C00	3.40.630
3ey5A01	3.40.630
4xpkA00	3.40.630
3p2hA00	3.40.630
3g3sA02	3.40.630
2q0yA01	3.40.630
1y7rA00	3.40.630
2hqyA01	3.40.630
3d2mA02	3.40.630
2fiwA00	3.40.630
7k0aA01	3.40.630
1kzfA00	3.40.630
1lrzA01	3.40.630
2p0wA02	3.40.630
2vzyC00	3.40.630
3r1kA01	3.40.630
1yreC00	3.40.630
2ganA01	3.40.630
4ri1C00	3.40.630
3f8kA00	3.40.630
1xmtA00	3.40.630
2arhA01	3.40.630
3ld2B00	3.40.630
4my0A02	3.40.630
6rftA01	3.40.630
2ae6A00	3.40.630
3zj0A00	3.40.630
2aj6A00	3.40.630
4my0C01	3.40.630
2zw5A01	3.40.630
1qsmD00	3.40.630
2reeA00	3.40.630
6mfcA00	3.40.630
3t9yA00	3.40.630
2fiaB00	3.40.630
2i00C01	3.40.630
1xebA00	3.40.630
4fd5A00	3.40.630
2hv2A03	3.40.630
4pswA02	3.40.630
1sqhA02	3.40.630
1lrzA02	3.40.630
2atrA00	3.40.630
1ro5A01	3.40.630
1yk3B00	3.40.630
2fl4A02	3.40.630
3dsbA01	3.40.630
3efaA00	3.40.630
2ft0A00	3.40.630
3dnsA00	3.40.630
3lodA00	3.40.630
3ec4B00	3.40.630
1nslA00	3.40.630
3iwgA02	3.40.630
1u6mA00	3.40.630
3h4qA00	3.40.630
4fd4A00	3.40.630
5k9nB00	3.40.630
2ozgA01	3.40.630
3dddA01	3.40.630
2q04F00	3.40.630
3n7zA02	3.40.630
1rxtC02	3.40.630
2zpaA03	3.40.630
2g0bH01	3.40.630
1y9wA01	3.40.630
3w6sC00	3.40.630
4iusA00	3.40.630
2g3aA02	3.40.630
4fd7A00	3.40.630
2euiA01	3.40.630
7uclA01	3.40.630
1iicA02	3.40.630
2pr1A00	3.40.630
1r57A00	3.40.630
1y9kA01	3.40.630
4ab7H02	3.40.630
4pv6A00	3.40.630
3n7zA01	3.40.630
3jvnA00	3.40.630
3c26A00	3.40.630
3fxtA00	3.40.630
7chdE01	3.40.630
2hv2A01	3.40.630
3frmA00	3.40.630
1p0hA00	3.40.630
2wpwC00	3.40.630
3tt2A00	3.40.630
1yx0A00	3.40.630
2kcwA00	3.40.630
3ne8A00	3.40.630
4rn7A00	3.40.630
1jwqA00	3.40.630
4lq6A00	3.40.630
5j72A01	3.40.630
3czxA00	3.40.630
1xovA01	3.40.630
2odfB01	3.40.630
3qayA00	3.40.630
8c2oB01	3.40.630
8c0jA01	3.40.630
2q7sA00	3.40.630
1yqeA01	3.40.630
1zo0A00	3.40.630
2cxaA02	3.40.630
3iwgA01	3.40.630
3dddA02	3.40.630
3a9lA00	3.40.630
3g3sA01	3.40.630
4mfzA02	3.40.630
4ks9B02	3.40.630
2ygwA02	3.40.630
2wsaA00	3.40.630
4ksaA01	3.40.630
6uf3A00	3.40.630
3nroA00	3.40.630
3okzB00	3.40.630
2xxpA02	3.40.630
4obmA00	3.40.630
3pe5A00	3.40.630
6mptA02	3.40.630
1yjsA02	3.40.640
5xmvA02	3.40.640
5f8vA01	3.40.640
5yb0J01	3.40.640
3m5uA01	3.40.640
1z7dA02	3.40.640
2cfbA02	3.40.640
2ykyA02	3.40.640
3b46A02	3.40.640
2zjgA02	3.40.640
6ssdA01	3.40.640
3nx3A02	3.40.640
3aczA01	3.40.640
3d6kA02	3.40.640
4qgrA01	3.40.640
3a2bA02	3.40.640
1cs1A01	3.40.640
4h51A02	3.40.640
3mebA02	3.40.640
6jpkA02	3.40.640
2bwnA02	3.40.640
1iayA02	3.40.640
1dtyA02	3.40.640
3dxvA02	3.40.640
4ysnA02	3.40.640
4rxkA01	3.40.640
5uidA01	3.40.640
3uwcA01	3.40.640
3vaxA01	3.40.640
3asaA02	3.40.640
4lw2A02	3.40.640
6a6eA02	3.40.640
7lldA01	3.40.640
4e3qA02	3.40.640
2fnuA01	3.40.640
4b9bA02	3.40.640
7t7jA02	3.40.640
5g4iA02	3.40.640
6torA02	3.40.640
1cl1A01	3.40.640
1aamA02	3.40.640
7tlrA01	3.40.640
2jisB02	3.40.640
2qlrA02	3.40.640
2fyfA01	3.40.640
1j04A02	3.40.640
1eluA02	3.40.640
3f0hA02	3.40.640
4ocaA01	3.40.640
6ewjB01	3.40.640
8bixC01	3.40.640
3i4jB02	3.40.640
2c81A01	3.40.640
3f9tA02	3.40.640
1ibjA01	3.40.640
2z9vA02	3.40.640
1gd9A02	3.40.640
6f35A02	3.40.640
4j8lA01	3.40.640
5k8bA01	3.40.640
3lwsA01	3.40.640
3dzzA02	3.40.640
3gjuA02	3.40.640
3i5tA02	3.40.640
1lc5A02	3.40.640
3zrpA01	3.40.640
2bkwA02	3.40.640
2gmsB01	3.40.640
6qp2A01	3.40.640
3ndnA01	3.40.640
1ax4A02	3.40.640
3caiA02	3.40.640
6kfmA01	3.40.640
5dj1A02	3.40.640
8bj4A01	3.40.640
7v58A01	3.40.640
1jg8A01	3.40.640
3ffrA02	3.40.640
3b1dA02	3.40.640
1c7nA02	3.40.640
1bs0A02	3.40.640
3wy7A02	3.40.640
2zg5A02	3.40.640
1vp4A02	3.40.640
2zc0A02	3.40.640
1sffA02	3.40.640
3k40A02	3.40.640
1d7uA02	3.40.640
3bc8A02	3.40.640
2hoxA02	3.40.640
1qz9A02	3.40.640
4rkcA02	3.40.640
6zhkA01	3.40.640
3e9kA02	3.40.640
2dr1A02	3.40.640
2qmaA03	3.40.640
4wbtA02	3.40.640
4r5zA02	3.40.640
1iugA02	3.40.640
5zspA02	3.40.640
4isyA02	3.40.640
6khnA01	3.40.640
6cblD01	3.40.640
3ezsA02	3.40.640
6pd1C02	3.40.640
2eo5A02	3.40.640
4ppmA02	3.40.640
4m2mA02	3.40.640
3kkiA02	3.40.640
4ritA02	3.40.640
3hdoA02	3.40.640
1o69A01	3.40.640
7f1uA01	3.40.640
5g0aA02	3.40.640
5k1rA01	3.40.640
4w8iB02	3.40.640
8sl7B01	3.40.640
3islA02	3.40.640
1v2dA02	3.40.640
1fg7A01	3.40.640
4piwA01	3.40.640
2aeuA02	3.40.640
3n5mA02	3.40.640
1gtxA02	3.40.640
1v72A02	3.40.640
3cq4A02	3.40.640
3ke3A02	3.40.640
2ctzA01	3.40.640
1wyuA02	3.40.640
1svvA01	3.40.640
4cvqA02	3.40.640
2x3lB02	3.40.640
3op7A02	3.40.640
3ly1A02	3.40.640
3g7qA02	3.40.640
6dvsA02	3.40.640
8ffuA01	3.40.640
2o1bA02	3.40.640
1wyuB03	3.40.640
2z61A02	3.40.640
3gzdA03	3.40.640
2cjgA02	3.40.640
3ri6A01	3.40.640
7e7gA01	3.40.640
4k2bA01	3.40.640
3ihjA03	3.40.640
3getA01	3.40.640
3ftbA02	3.40.640
1m32A02	3.40.640
4ixoA02	3.40.640
3dydA02	3.40.640
1bw0A02	3.40.640
3eleA02	3.40.640
2x5dD02	3.40.640
2douA02	3.40.640
3g0tA03	3.40.640
3w1hA02	3.40.640
3rq1A02	3.40.640
4emyA02	3.40.640
3fd0A02	3.40.640
3fdbA02	3.40.640
2dgmA02	3.40.640
1u08A02	3.40.640
5ijgA01	3.40.640
3nraA02	3.40.640
2vycA02	3.40.640
4my5A02	3.40.640
2po3A01	3.40.640
1d2fA02	3.40.640
3f6tA03	3.40.640
4a0gC03	3.40.640
2e7jA02	3.40.640
4iw7A02	3.40.640
7cijA01	3.40.640
2x5fA01	3.40.640
4oc9A01	3.40.640
3eucA02	3.40.640
2gb3A02	3.40.640
7yiyA01	3.40.640
3bb8A01	3.40.640
6jixA02	3.40.640
3ffhB02	3.40.640
1qgnG01	3.40.640
4obvA02	3.40.640
1uu1A02	3.40.640
3k7yA02	3.40.640
3fkdA02	3.40.640
4bhdA01	3.40.640
5z0qA02	3.40.640
7u7hA01	3.40.640
4mgrA02	3.40.640
3h14A00	3.40.640
3p1tA02	3.40.640
7yjmB01	3.40.640
3ju7A00	3.40.640
1c4kA02	3.40.640
2z67A00	3.40.640
4je5C00	3.40.640
3if2A00	3.40.640
6t8qA00	3.40.640
4zdoB00	3.40.640
6bn3A00	3.40.710
6izcA00	3.40.710
3qhyA00	3.40.710
3v3sA00	3.40.710
5tfqA00	3.40.710
5hw3A00	3.40.710
5ctnA00	3.40.710
4iedA00	3.40.710
4jf6A00	3.40.710
3hunA01	3.40.710
1es2A00	3.40.710
3mfdA01	3.40.710
2j7vB01	3.40.710
1m6kA00	3.40.710
1wycA02	3.40.710
1e3uD00	3.40.710
1yqsA00	3.40.710
1nj4A01	3.40.710
2wuqB00	3.40.710
2xepB02	3.40.710
3v39A01	3.40.710
6kbyA00	3.40.710
3cjmA00	3.40.710
1u60A00	3.40.710
3ss3C02	3.40.710
4qd4A00	3.40.710
1o07A00	3.40.710
4mnrA02	3.40.710
4u3tB00	3.40.710
5df7A02	3.40.710
2bg1A02	3.40.710
1e25A00	3.40.710
8dc1A01	3.40.710
2ex2A01	3.40.710
1xkzC00	3.40.710
1k38A00	3.40.710
1nrfA00	3.40.710
1ghpA00	3.40.710
3lo7A02	3.40.710
6nhsA00	3.40.710
3rjuA00	3.40.710
3p09A00	3.40.710
4hesA00	3.40.710
3wwxA00	3.40.710
1w5dA01	3.40.710
2bcfA00	3.40.710
4ewfA00	3.40.710
5troA01	3.40.710
4gn2A00	3.40.710
5tgfD00	3.40.710
1mwsA04	3.40.710
5dvyA02	3.40.710
4ztkA00	3.40.710
1ei5A01	3.40.710
2efxF00	3.40.710
7rlrA01	3.40.710
3i7jA00	3.40.710
3ue3A03	3.40.710
3eqvA03	3.40.710
4e6xB00	3.40.710
6kjhA01	3.40.710
3agdA01	3.40.710
6g9sA01	3.40.710
3zg9B02	3.40.710
3tg9A00	3.40.710
4gb7A00	3.40.710
3udfA01	3.40.710
2wadA04	3.40.710
5cxwA00	3.40.710
7rd0A02	3.40.710
4p6bB00	3.40.710
2c5wB00	3.40.710
1ci9A00	3.40.710
2qmiA01	3.40.710
1k25B02	3.40.710
1xp4A01	3.40.710
6kghA03	3.40.710
3hlbD00	3.40.710
6kjcA00	3.40.710
3vskA03	3.40.710
4ovdA03	3.40.710
4ivkA00	3.40.710
2olvA03	3.40.710
1mkiA01	3.40.710
3zytA00	3.40.710
3fwlA02	3.40.710
4gdnC00	3.40.710
6pl6B01	3.40.710
1cnzA00	3.40.718
2hi1A00	3.40.718
3ty4B00	3.40.718
5hn3A00	3.40.718
1wpwA00	3.40.718
1lwdA00	3.40.718
2d1cA01	3.40.718
6lkzC01	3.40.718
1cw1A00	3.40.718
3flkA00	3.40.718
1ptmA00	3.40.718
4atyA00	3.40.718
1ycoA00	3.40.718
3blvC00	3.40.718
1u7nA00	3.40.718
3tsnA00	3.40.718
3e2dA01	3.40.720
6bncA00	3.40.720
2w5qA02	3.40.720
3nkqA03	3.40.720
3ed4C01	3.40.720
2x98A01	3.40.720
3a52A01	3.40.720
1ajaB00	3.40.720
4kavA00	3.40.720
2qzuA01	3.40.720
6s21B01	3.40.720
1ei6A01	3.40.720
1hdhA01	3.40.720
5tj3A01	3.40.720
2iucA00	3.40.720
5u9zA01	3.40.720
2gsoA01	3.40.720
5tcdA01	3.40.720
5xwiA01	3.40.720
1aukA01	3.40.720
4fdiA01	3.40.720
1p49A01	3.40.720
7kwdA01	3.40.720
3b5qA00	3.40.720
4uopA02	3.40.720
1o98A02	3.40.720
5veoA01	3.40.720
2vqrA01	3.40.720
4upkA01	3.40.720
2d1gA02	3.40.720
4upiA01	3.40.720
3igzB01	3.40.720
1fsuA01	3.40.720
1k7hA00	3.40.720
5eghB01	3.40.720
2i09A01	3.40.720
7aj0A01	3.40.720
7pthC01	3.40.720
3lxqA02	3.40.720
4mhxA01	3.40.720
2zktB01	3.40.720
6g4gD01	3.40.720
1t5fA00	3.40.800
5hj9A00	3.40.800
2a0mA00	3.40.800
4dz4A00	3.40.800
1gq6B00	3.40.800
1wohA00	3.40.800
5zeeB00	3.40.800
2ef5A00	3.40.800
3sl1A00	3.40.800
7esrA01	3.40.800
4rhiA00	3.40.800
6ksyA01	3.40.800
1xfkA00	3.40.800
6vssA01	3.40.800
4g3hC00	3.40.800
3m1rB01	3.40.800
3lhlA00	3.40.800
3pzlB00	3.40.800
7vxrA01	3.40.800
5g0gA00	3.40.800
2vqmA00	3.40.800
2v5wB00	3.40.800
6fu1A00	3.40.800
3q9cA00	3.40.800
3menB00	3.40.800
5g0xA00	3.40.800
5ji5A00	3.40.800
6z6fA01	3.40.800
7q1bA01	3.40.800
1c3pA00	3.40.800
7wjlA01	3.40.800
5heeA00	3.40.830
3bczA00	3.40.830
3wraA01	3.40.830
1b4uB00	3.40.830
3vsjD00	3.40.830
3vsjA00	3.40.830
2pw6A00	3.40.830
3t0qA00	3.40.850
3cobC00	3.40.850
3kenA00	3.40.850
1ry6A00	3.40.850
7x4nE01	3.40.850
3nwnA00	3.40.850
7wrgB01	3.40.850
3dc4A00	3.40.850
1vomA01	3.40.850
6njeA00	3.40.850
4dbrA02	3.40.850
1lkxA01	3.40.850
2kinA00	3.40.850
7z2bK01	3.40.850
2o0aA00	3.40.850
4gkpB00	3.40.850
7l9rB01	3.40.910
4p63D00	3.40.910
6dftJ00	3.40.910
5c4iE01	3.40.920
2c42A03	3.40.920
3g2eB00	3.40.920
6n2nA01	3.40.920
2raaA00	3.40.920
3on3B00	3.40.920
2oq3A00	3.40.930
3urrA00	3.40.930
1xizB00	3.40.930
1a3aC00	3.40.930
1a6jB00	3.40.930
2oqtD00	3.40.930
4ky9P00	3.40.930
3lx4A02	3.40.950
1hfeL03	3.40.950
1vsrA00	3.40.960
3r3pB00	3.40.960
1qhkA00	3.40.970
1oaoC04	3.40.970
3bl4A02	3.40.970
5h3xA03	3.40.970
3doaA03	3.40.970
1ihcA00	3.40.980
1mkzB00	3.40.980
1di6A00	3.40.980
6fgcA01	3.40.980
2g2cA00	3.40.980
3iwtA00	3.40.980
3kbqB00	3.40.980
4uuwA01	3.40.980
4twgC00	3.40.980
1uz5A01	3.40.980
